chr,start,end,name,score,value,exp,classre,region1Chrom,region1Start,regionEnd,region1Name,region1Strand,region2Chrom,region2Start,region2End,region2Name
chr2,54900010,55772216,intergenic|chr2:54899860-54901117,0,19.672819,.,cis,chr2,54900010,54900967,intergenic|chr2:54899860-54901117,.,chr2,55746730,55772216,CFAP36	+
chr2,54900010,55921045,intergenic|chr2:54899860-54901117,0,19.672819,.,cis,chr2,54900010,54900967,intergenic|chr2:54899860-54901117,.,chr2,55861197,55921045,PNPT1	-
chr2,54900010,56412905,intergenic|chr2:54899860-54901117,0,19.672819,.,cis,chr2,54900010,54900967,intergenic|chr2:54899860-54901117,.,chr2,56400668,56412905,LOC100129434	-
chr2,55275265,55277734,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55199325,55277734,RTN4	-
chr2,55275265,55459449,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55399686,55459449,CLHC1	-
chr2,55275265,55462989,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55459540,55462989,RPS27A	+
chr2,55275265,55496384,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55463755,55496384,MTIF2	-
chr2,55275265,55511607,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55509454,55511607,PRORSD1P	+
chr2,55275265,55647057,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55514977,55647057,CCDC88A	-
chr2,55275265,55772216,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55746730,55772216,CFAP36	+
chr2,55275265,55921045,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,55861197,55921045,PNPT1	-
chr2,55275265,56412905,genic|chr2:55275115-55276521,0,20.338337,.,cis,chr2,55275265,55276371,genic|chr2:55275115-55276521,.,chr2,56400668,56412905,LOC100129434	-
chr2,55276693,55277734,genic|chr2:55276543-55277043,0,3.436075,.,cis,chr2,55276693,55276893,genic|chr2:55276543-55277043,.,chr2,55199325,55277734,RTN4	-
chr2,55277608,55277734,promoter|chr2:55277458-55277984,0,12.908258,.,cis,chr2,55277608,55277834,promoter|chr2:55277458-55277984,.,chr2,55199325,55277734,RTN4	-
chr2,55277734,55324176,intergenic|chr2:55324026-55325400,0,14.499799,.,cis,chr2,55324176,55325250,intergenic|chr2:55324026-55325400,.,chr2,55199325,55277734,RTN4	-
chr2,55277734,55335992,intergenic|chr2:55335842-55337132,0,10.562947,.,cis,chr2,55335992,55336982,intergenic|chr2:55335842-55337132,.,chr2,55199325,55277734,RTN4	-
chr2,55277734,55338947,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55199325,55277734,RTN4	-
chr2,55324176,55459449,intergenic|chr2:55324026-55325400,0,14.499799,.,cis,chr2,55324176,55325250,intergenic|chr2:55324026-55325400,.,chr2,55399686,55459449,CLHC1	-
chr2,55324176,55462989,intergenic|chr2:55324026-55325400,0,14.499799,.,cis,chr2,55324176,55325250,intergenic|chr2:55324026-55325400,.,chr2,55459540,55462989,RPS27A	+
chr2,55324176,55496384,intergenic|chr2:55324026-55325400,0,14.499799,.,cis,chr2,55324176,55325250,intergenic|chr2:55324026-55325400,.,chr2,55463755,55496384,MTIF2	-
chr2,55324176,55772216,intergenic|chr2:55324026-55325400,0,14.499799,.,cis,chr2,55324176,55325250,intergenic|chr2:55324026-55325400,.,chr2,55746730,55772216,CFAP36	+
chr2,55324176,56412905,intergenic|chr2:55324026-55325400,0,14.499799,.,cis,chr2,55324176,55325250,intergenic|chr2:55324026-55325400,.,chr2,56400668,56412905,LOC100129434	-
chr2,55338947,55459449,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55399686,55459449,CLHC1	-
chr2,55338947,55462989,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55459540,55462989,RPS27A	+
chr2,55338947,55496384,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55463755,55496384,MTIF2	-
chr2,55338947,55511607,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55509454,55511607,PRORSD1P	+
chr2,55338947,55647057,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55514977,55647057,CCDC88A	-
chr2,55338947,55772216,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55746730,55772216,CFAP36	+
chr2,55338947,55921045,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,55861197,55921045,PNPT1	-
chr2,55338947,56412905,intergenic|chr2:55338797-55340051,0,19.894536,.,cis,chr2,55338947,55339901,intergenic|chr2:55338797-55340051,.,chr2,56400668,56412905,LOC100129434	-
chr2,55450218,55459449,genic|chr2:55450068-55451267,0,4.825441,.,cis,chr2,55450218,55451117,genic|chr2:55450068-55451267,.,chr2,55399686,55459449,CLHC1	-
chr2,55450218,55462989,genic|chr2:55450068-55451267,0,4.825441,.,cis,chr2,55450218,55451117,genic|chr2:55450068-55451267,.,chr2,55459540,55462989,RPS27A	+
chr2,55459349,55459449,promoter|chr2:55459199-55460333,0,13.063534,.,cis,chr2,55459349,55460183,promoter|chr2:55459199-55460333,.,chr2,55399686,55459449,CLHC1	-
chr2,55459349,55462989,promoter|chr2:55459199-55460333,0,13.063534,.,cis,chr2,55459349,55460183,promoter|chr2:55459199-55460333,.,chr2,55459540,55462989,RPS27A	+
chr2,55496035,55496384,promoter|chr2:55495885-55496665,0,9.201178,.,cis,chr2,55496035,55496515,promoter|chr2:55495885-55496665,.,chr2,55463755,55496384,MTIF2	-
chr2,55509128,55511607,promoter|chr2:55508978-55509962,0,8.241895,.,cis,chr2,55509128,55509812,promoter|chr2:55508978-55509962,.,chr2,55509454,55511607,PRORSD1P	+
chr2,55646365,55647057,promoter|chr2:55646215-55647790,0,22.497202,.,cis,chr2,55646365,55647640,promoter|chr2:55646215-55647790,.,chr2,55514977,55647057,CCDC88A	-
chr2,55746566,55772216,promoter|chr2:55746416-55747723,0,12.502716,.,cis,chr2,55746566,55747573,promoter|chr2:55746416-55747723,.,chr2,55746730,55772216,CFAP36	+
chr2,55844760,55844860,promoter|chr2:55844610-55846286,0,28.463836,.,cis,chr2,55844760,55846136,promoter|chr2:55844610-55846286,.,chr2,55774427,55844860,PPP4R3B	-
chr2,55920801,55921045,promoter|chr2:55920651-55921295,0,5.202594,.,cis,chr2,55920801,55921145,promoter|chr2:55920651-55921295,.,chr2,55861197,55921045,PNPT1	-
chr2,55921045,55932516,intergenic|chr2:55932366-55932866,0,1.572753,.,cis,chr2,55932516,55932716,intergenic|chr2:55932366-55932866,.,chr2,55861197,55921045,PNPT1	-
chr2,55921045,56193191,genic|chr2:56193041-56193957,0,12.399367,.,cis,chr2,56193191,56193807,genic|chr2:56193041-56193957,.,chr2,55861197,55921045,PNPT1	-
chr2,56193191,56412905,genic|chr2:56193041-56193957,0,12.399367,.,cis,chr2,56193191,56193807,genic|chr2:56193041-56193957,.,chr2,56400668,56412905,LOC100129434	-
chr2,58269496,58387055,intergenic|chr2:58269346-58270202,0,3.194126,.,cis,chr2,58269496,58270052,intergenic|chr2:58269346-58270202,.,chr2,58273776,58387055,VRK2	+
chr2,58273457,58387055,promoter|chr2:58273307-58274617,0,10.221431,.,cis,chr2,58273457,58274467,promoter|chr2:58273307-58274617,.,chr2,58273776,58387055,VRK2	+
chr2,58449037,58468515,genic|chr2:58448887-58449862,0,5.126832,.,cis,chr2,58449037,58449712,genic|chr2:58448887-58449862,.,chr2,58386377,58468515,FANCL	-
chr2,58460209,58468515,genic|chr2:58460059-58460738,0,1.144708,.,cis,chr2,58460209,58460588,genic|chr2:58460059-58460738,.,chr2,58386377,58468515,FANCL	-
chr2,58467796,58468515,promoter|chr2:58467646-58468976,0,8.226121,.,cis,chr2,58467796,58468826,promoter|chr2:58467646-58468976,.,chr2,58386377,58468515,FANCL	-
chr2,58468515,58655676,intergenic|chr2:58655526-58657082,0,6.969191,.,cis,chr2,58655676,58656932,intergenic|chr2:58655526-58657082,.,chr2,58386377,58468515,FANCL	-
chr2,60756334,60780633,genic|chr2:60756184-60756911,0,5.595422,.,cis,chr2,60756334,60756761,genic|chr2:60756184-60756911,.,chr2,60678301,60780633,BCL11A	-
chr2,60757806,60780633,genic|chr2:60757656-60758599,0,7.267279,.,cis,chr2,60757806,60758449,genic|chr2:60757656-60758599,.,chr2,60678301,60780633,BCL11A	-
chr2,60772377,60780633,genic|chr2:60772227-60772727,0,6.196176,.,cis,chr2,60772377,60772577,genic|chr2:60772227-60772727,.,chr2,60678301,60780633,BCL11A	-
chr2,60776368,60780633,genic|chr2:60776218-60777900,0,14.233096,.,cis,chr2,60776368,60777750,genic|chr2:60776218-60777900,.,chr2,60678301,60780633,BCL11A	-
chr2,60776368,61029221,genic|chr2:60776218-60777900,0,14.233096,.,cis,chr2,60776368,60777750,genic|chr2:60776218-60777900,.,chr2,60983364,61029221,PAPOLG	+
chr2,60780633,60782229,intergenic|chr2:60782079-60782818,0,4.306784,.,cis,chr2,60782229,60782668,intergenic|chr2:60782079-60782818,.,chr2,60678301,60780633,BCL11A	-
chr2,60780633,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,60678301,60780633,BCL11A	-
chr2,60944963,61029221,intergenic|chr2:60944813-60945539,0,3.721927,.,cis,chr2,60944963,60945389,intergenic|chr2:60944813-60945539,.,chr2,60983364,61029221,PAPOLG	+
chr2,60983243,61029221,promoter|chr2:60983093-60983614,0,5.00588,.,cis,chr2,60983243,60983464,promoter|chr2:60983093-60983614,.,chr2,60983364,61029221,PAPOLG	+
chr2,61029221,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,60983364,61029221,PAPOLG	+
chr2,61029221,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,60983364,61029221,PAPOLG	+
chr2,61029221,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,60983364,61029221,PAPOLG	+
chr2,61107844,61108449,promoter|chr2:61107694-61109412,0,22.560607,.,cis,chr2,61107844,61109262,promoter|chr2:61107694-61109412,.,chr2,61074894,61108449,LINC01185	-
chr2,61107844,61155291,promoter|chr2:61107694-61109412,0,22.560607,.,cis,chr2,61107844,61109262,promoter|chr2:61107694-61109412,.,chr2,61108629,61155291,REL	+
chr2,61108449,61110338,genic|chr2:61110188-61110688,0,2.114178,.,cis,chr2,61110338,61110538,genic|chr2:61110188-61110688,.,chr2,61074894,61108449,LINC01185	-
chr2,61108449,61112138,genic|chr2:61111988-61112488,0,1.127972,.,cis,chr2,61112138,61112338,genic|chr2:61111988-61112488,.,chr2,61074894,61108449,LINC01185	-
chr2,61108449,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61074894,61108449,LINC01185	-
chr2,61108449,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61074894,61108449,LINC01185	-
chr2,61110338,61155291,genic|chr2:61110188-61110688,0,2.114178,.,cis,chr2,61110338,61110538,genic|chr2:61110188-61110688,.,chr2,61108629,61155291,REL	+
chr2,61112138,61155291,genic|chr2:61111988-61112488,0,1.127972,.,cis,chr2,61112138,61112338,genic|chr2:61111988-61112488,.,chr2,61108629,61155291,REL	+
chr2,61155291,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61108629,61155291,REL	+
chr2,61155291,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61108629,61155291,REL	+
chr2,61244059,61245394,promoter|chr2:61243909-61245698,0,14.086289,.,cis,chr2,61244059,61245548,promoter|chr2:61243909-61245698,.,chr2,61167547,61245394,PUS10	-
chr2,61244059,61279125,promoter|chr2:61243909-61245698,0,14.086289,.,cis,chr2,61244059,61245548,promoter|chr2:61243909-61245698,.,chr2,61244811,61279125,PEX13	+
chr2,61245394,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61167547,61245394,PUS10	-
chr2,61245394,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61167547,61245394,PUS10	-
chr2,61245394,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61167547,61245394,PUS10	-
chr2,61279125,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61244811,61279125,PEX13	+
chr2,61279125,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61244811,61279125,PEX13	+
chr2,61279125,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61244811,61279125,PEX13	+
chr2,61292518,61365169,promoter|chr2:61292368-61293254,0,4.657807,.,cis,chr2,61292518,61293104,promoter|chr2:61292368-61293254,.,chr2,61293004,61365169,KIAA1841	+
chr2,61365169,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61293004,61365169,KIAA1841	+
chr2,61365169,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61293004,61365169,KIAA1841	+
chr2,61365169,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61293004,61365169,KIAA1841	+
chr2,61371816,61372110,promoter|chr2:61371666-61372452,0,9.984822,.,cis,chr2,61371816,61372302,promoter|chr2:61371666-61372452,.,chr2,61368726,61372110,LOC339803	-
chr2,61371816,61391964,promoter|chr2:61371666-61372452,0,9.984822,.,cis,chr2,61371816,61372302,promoter|chr2:61371666-61372452,.,chr2,61372202,61391964,C2orf74	+
chr2,61372110,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61368726,61372110,LOC339803	-
chr2,61372110,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61368726,61372110,LOC339803	-
chr2,61372110,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61368726,61372110,LOC339803	-
chr2,61391964,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61372202,61391964,C2orf74	+
chr2,61391964,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61372202,61391964,C2orf74	+
chr2,61391964,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61372202,61391964,C2orf74	+
chr2,61403953,61414686,promoter|chr2:61403803-61404968,0,13.679071,.,cis,chr2,61403953,61404818,promoter|chr2:61403803-61404968,.,chr2,61404552,61414686,AHSA2	+
chr2,61407342,61414686,genic|chr2:61407192-61407821,0,1.614396,.,cis,chr2,61407342,61407671,genic|chr2:61407192-61407821,.,chr2,61404552,61414686,AHSA2	+
chr2,61414686,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61404552,61414686,AHSA2	+
chr2,61414686,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61404552,61414686,AHSA2	+
chr2,61414686,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61404552,61414686,AHSA2	+
chr2,61697749,61697849,promoter|chr2:61697599-61699471,0,23.598147,.,cis,chr2,61697749,61699321,promoter|chr2:61697599-61699471,.,chr2,61414589,61697849,USP34	-
chr2,61697849,61763748,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61414589,61697849,USP34	-
chr2,61697849,61766389,intergenic|chr2:61766239-61766849,0,9.509494,.,cis,chr2,61766389,61766699,intergenic|chr2:61766239-61766849,.,chr2,61414589,61697849,USP34	-
chr2,61697849,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61414589,61697849,USP34	-
chr2,61697849,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,61414589,61697849,USP34	-
chr2,61763748,61765418,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,61705068,61765418,XPO1	-
chr2,61763748,62081278,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,62051982,62081278,FAM161A	-
chr2,61763748,62115806,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,62095261,62115806,CCT4	-
chr2,61763748,62363205,genic|chr2:61763598-61764498,0,15.292444,.,cis,chr2,61763748,61764348,genic|chr2:61763598-61764498,.,chr2,62115857,62363205,COMMD1	+
chr2,61765318,61765418,promoter|chr2:61765168-61766005,0,29.759854,.,cis,chr2,61765318,61765855,promoter|chr2:61765168-61766005,.,chr2,61705068,61765418,XPO1	-
chr2,61765418,61766389,intergenic|chr2:61766239-61766849,0,9.509494,.,cis,chr2,61766389,61766699,intergenic|chr2:61766239-61766849,.,chr2,61705068,61765418,XPO1	-
chr2,61765418,61990956,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,61705068,61765418,XPO1	-
chr2,61990956,62081278,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,62051982,62081278,FAM161A	-
chr2,61990956,62115806,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,62095261,62115806,CCT4	-
chr2,61990956,62363205,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,62115857,62363205,COMMD1	+
chr2,61990956,62451866,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,62423261,62451866,B3GNT2	+
chr2,61990956,62733604,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,62727355,62733604,TMEM17	-
chr2,61990956,63273621,intergenic|chr2:61990806-61992122,0,38.62106,.,cis,chr2,61990956,61991972,intergenic|chr2:61990806-61992122,.,chr2,62933000,63273621,EHBP1	+
chr2,62080825,62081278,promoter|chr2:62080675-62082215,0,16.033038,.,cis,chr2,62080825,62082065,promoter|chr2:62080675-62082215,.,chr2,62051982,62081278,FAM161A	-
chr2,62081278,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,62051982,62081278,FAM161A	-
chr2,62114870,62115806,promoter|chr2:62114720-62116356,0,13.019991,.,cis,chr2,62114870,62116206,promoter|chr2:62114720-62116356,.,chr2,62095261,62115806,CCT4	-
chr2,62114870,62363205,promoter|chr2:62114720-62116356,0,13.019991,.,cis,chr2,62114870,62116206,promoter|chr2:62114720-62116356,.,chr2,62115857,62363205,COMMD1	+
chr2,62115806,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,62095261,62115806,CCT4	-
chr2,62363205,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,62115857,62363205,COMMD1	+
chr2,62442509,62451866,genic|chr2:62442359-62444235,0,11.432777,.,cis,chr2,62442509,62444085,genic|chr2:62442359-62444235,.,chr2,62423261,62451866,B3GNT2	+
chr2,62451866,62531936,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,62423261,62451866,B3GNT2	+
chr2,62451866,62536535,intergenic|chr2:62536385-62537374,0,8.445077,.,cis,chr2,62536535,62537224,intergenic|chr2:62536385-62537374,.,chr2,62423261,62451866,B3GNT2	+
chr2,62451866,62548600,intergenic|chr2:62548450-62549472,0,7.808815,.,cis,chr2,62548600,62549322,intergenic|chr2:62548450-62549472,.,chr2,62423261,62451866,B3GNT2	+
chr2,62531936,62733604,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,62727355,62733604,TMEM17	-
chr2,62531936,63273621,intergenic|chr2:62531786-62533327,0,26.692767,.,cis,chr2,62531936,62533177,intergenic|chr2:62531786-62533327,.,chr2,62933000,63273621,EHBP1	+
