chr,start,end,score
chr2,8655416,8656888,0.323988015
chr2,8656888,8658360,0.206951498
chr2,8658360,8659832,0.356207257
chr2,8660143,8661615,0.396586989
chr2,8661615,8663087,0.266891892
chr2,8663117,8664589,0.463656707
chr2,8664589,8666061,0.446127726
chr2,8666061,8667533,0.3567463
chr2,8667533,8669005,0.333831538
chr2,8669005,8670477,0.502829667
chr2,8670477,8671949,0.53824338
chr2,8671949,8673086,0.251591772
chr2,8673086,8674192,0.603469156
chr2,8674192,8675664,0.491511527
chr2,8675664,8677136,0.920165664
chr2,8677221,8678693,0.516542103
chr2,8678693,8679834,0.287638393
chr2,8679834,8681020,0.342222241
chr2,8681020,8682492,0.363369963
chr2,8682492,8683964,0.303940234
chr2,8683964,8685436,0.223781998
chr2,8685436,8686605,0.478784369
chr2,8686605,8688077,0.373777224
chr2,8688077,8689549,0.533831555
chr2,8689549,8691021,0.290896747
chr2,8691021,8692137,0.430863028
chr2,8692137,8693609,0.30041407
chr2,8693609,8695081,0.326657176
chr2,8695081,8696238,0.224555735
chr2,8696593,8697832,0.306339475
chr2,8697832,8699189,0.365289273
chr2,8699189,8700661,0.378287002
chr2,8700661,8701765,0.361286689
chr2,8701966,8703438,0.424677099
chr2,8703438,8704910,0.368370841
chr2,8704910,8706382,0.225887467
chr2,8706382,8707854,0.321535318
chr2,8707854,8709326,0.364377678
chr2,8709326,8710474,0.298894371
chr2,8710602,8712074,0.420069246
chr2,8712074,8713546,0.384171196
chr2,8713546,8715018,0.376658472
chr2,8715018,8716490,0.519131277
chr2,8716931,8718035,0.344455348
chr2,8718199,8719671,0.275034405
chr2,8719671,8721143,0.428298043
chr2,8721143,8722389,0.217424242
chr2,8722599,8724071,0.20855615
chr2,8724233,8725388,0.243157905
chr2,8725388,8726492,0.256810641
chr2,8726579,8728051,0.395176639
chr2,8728051,8729523,0.520360817
chr2,8729523,8730780,0.354985876
chr2,8730780,8732252,0.504014245
chr2,8732252,8733505,0.340199631
chr2,8733505,8734861,0.38760444
chr2,8734861,8736333,0.334545472
chr2,8736333,8737456,0.289695762
chr2,8737456,8738560,0.224180336
chr2,8738629,8740101,0.406725552
chr2,8740101,8741573,0.42078806
chr2,8741573,8742365,0.232043014
chr2,8742694,8743819,0.351765828
chr2,8743819,8745291,0.329383221
chr2,8745291,8746487,0.199006226
chr2,8746777,8748043,0.226759075
chr2,8748043,8749515,0.313451104
chr2,8749515,8750619,0.161179098
chr2,8750981,8752085,0.137485311
chr2,8752821,8754293,0.684651554
chr2,8754293,8755397,0.651716657
chr2,8755669,8757141,0.415294143
chr2,8757141,8758245,0.537134744
chr2,8758278,8759750,0.369819354
chr2,8759750,8761222,0.289047253
chr2,8761298,8762430,0.204616999
chr2,8762490,8763762,0.246039143
chr2,8763762,8764976,0.348387097
chr2,8764976,8766448,0.27914287
chr2,8766448,8767920,0.336616848
chr2,8767920,8769392,0.323141748
chr2,8769399,8770871,0.260242666
chr2,8770871,8772084,0.439022327
chr2,8772084,8773188,0.31218029
chr2,8773494,8774966,0.266321257
chr2,8774966,8776070,0.389306009
chr2,8776184,8777656,0.377753659
chr2,8777656,8779128,0.245729814
chr2,8779128,8780600,0.387771772
chr2,8780600,8781713,0.501374584
chr2,8781713,8783185,0.2715861
chr2,8783185,8784657,0.385816718
chr2,8784657,8786129,0.24472701
chr2,8786129,8787601,0.414140664
chr2,8787883,8789063,0.230769231
chr2,8789517,8790565,0.162839248
chr2,8790680,8792047,0.32649143
chr2,8792047,8792846,0.232532061
chr2,8793203,8794675,0.294674949
chr2,8794675,8795935,0.47441178
chr2,8795935,8797064,0.281647052
chr2,8797064,8798536,0.453731361
chr2,8798536,8800008,0.430147558
chr2,8800008,8801480,0.561285821
chr2,8801480,8802952,0.668230447
chr2,8803014,8804486,0.386616831
chr2,8804486,8805958,0.33427231
chr2,8805958,8807430,0.291712325
chr2,8807430,8808902,0.373980978
chr2,8808902,8810374,0.521502378
chr2,8810374,8811846,0.55338796
chr2,8811846,8813318,0.53294837
chr2,8813318,8814790,0.468228782
chr2,8814790,8816262,0.423141087
chr2,8816262,8817366,0.314225513
chr2,8817474,8818602,0.266601563
chr2,8818738,8820210,0.358977934
chr2,8820210,8821682,0.235220135
chr2,8821731,8823203,0.535061131
chr2,8823203,8824675,0.299651823
chr2,8824675,8825920,0.293363872
chr2,8825920,8827263,0.343320379
chr2,8827263,8828410,0.408273418
chr2,8828410,8829882,0.185319655
chr2,8829882,8831088,0.48100531
chr2,8831088,8832560,0.371644873
chr2,8832560,8833935,0.270203651
chr2,8833935,8835159,0.291239323
chr2,8835159,8836631,0.379483721
chr2,8836631,8837931,0.183506234
chr2,8837931,8839035,0.323829792
chr2,8842604,8842972,0.143382353
chr2,8844005,8845477,0.281317939
chr2,8845477,8846949,0.433134301
chr2,8847038,8848510,0.335054356
chr2,8848510,8849982,0.335103465
chr2,8849982,8851454,0.399388604
chr2,8851454,8852926,0.275673707
chr2,8852926,8854302,0.35163638
chr2,8854302,8855774,0.392391329
chr2,8855774,8857246,0.398029908
chr2,8857246,8858359,0.389260121
chr2,8858421,8859157,0.175675676
chr2,8859584,8861056,0.423553074
chr2,8861056,8862528,0.295165928
chr2,8862540,8864012,0.23579312
chr2,8864012,8865484,0.435649774
chr2,8865484,8866956,0.27191549
chr2,8866956,8868428,0.417798913
chr2,8868428,8869900,0.428594488
chr2,8869900,8871055,0.257158358
chr2,8871055,8872331,0.343642268
chr2,8872331,8873803,0.49388587
chr2,8873803,8875125,0.27582017
chr2,8875125,8876597,0.319565234
chr2,8876597,8878069,0.266163362
chr2,8878069,8879541,0.438976093
chr2,8879541,8881013,0.506890914
chr2,8881046,8882208,0.32039801
chr2,8882208,8883625,0.480526919
chr2,8883625,8885097,0.214613971
chr2,8885316,8886754,0.262380945
chr2,8886754,8888153,0.284311626
chr2,8888153,8889625,0.260716916
chr2,8889625,8891097,0.344843411
chr2,8891097,8892569,0.300830458
chr2,8892569,8893681,0.260684568
chr2,8893681,8895153,0.40625
chr2,8895153,8896625,0.221081822
chr2,8896625,8897822,0.22062973
chr2,8897822,8899294,0.219151843
chr2,8899345,8900817,0.375390307
chr2,8900817,8902289,0.414181192
chr2,8902289,8903761,0.322521166
chr2,8903761,8905233,0.316273599
chr2,8905233,8906705,0.335245914
chr2,8906705,8908177,0.301715494
chr2,8908177,8909649,0.39992382
chr2,8909767,8911239,0.409979193
chr2,8911239,8912711,0.499843551
chr2,8912983,8914455,0.286616864
chr2,8914455,8915191,0.32915308
chr2,8915825,8917237,0.23537832
chr2,8917237,8918554,0.289031621
chr2,8918554,8920026,0.619360352
chr2,8920077,8921549,0.468707015
chr2,8921549,8923021,0.42024459
chr2,8923021,8924493,0.349752646
chr2,8924493,8925965,0.262785233
chr2,8925965,8927069,0.440009493
chr2,8927346,8928632,0.294265624
chr2,8928640,8930112,0.505076039
chr2,8930112,8931584,0.259915265
chr2,8931584,8932688,0.517168504
chr2,8932702,8934174,0.299388146
chr2,8934174,8935392,0.306532157
chr2,8935392,8936864,0.472047519
chr2,8936864,8938336,0.351032471
chr2,8939483,8940719,0.318036537
chr2,8940719,8942191,0.289617075
chr2,8942191,8943347,0.268636374
chr2,8943347,8944582,0.398212421
chr2,8944660,8945764,0.471627907
chr2,8945962,8947434,0.38172556
chr2,8947434,8948619,0.324081273
chr2,8948647,8950119,0.395950814
chr2,8950119,8951411,0.273340832
chr2,8951411,8952883,0.442663068
chr2,8952883,8954355,0.47235174
chr2,8954355,8955827,0.400611421
chr2,8955827,8957001,0.235327314
chr2,8957001,8958473,0.275203808
chr2,8958473,8959945,0.371227784
chr2,8959945,8961417,0.319965619
chr2,8961503,8962975,0.207446809
chr2,8963029,8964501,0.479931051
chr2,8964501,8965973,0.520163039
chr2,8965973,8967445,0.556005436
chr2,8967445,8968917,0.264800556
chr2,8968917,8970021,0.608726924
chr2,8970045,8971517,0.295864954
chr2,8971517,8972989,0.339669421
chr2,8972989,8974461,0.362016075
chr2,8974461,8975933,0.433471091
chr2,8975933,8977197,0.565081021
chr2,8977197,8978669,0.367737217
chr2,8978669,8979773,0.423253469
chr2,8979775,8981247,0.30023097
chr2,8981645,8982749,0.432132936
chr2,8982753,8983857,0.189136775
chr2,8984170,8985282,0.348241206
chr2,8985282,8986754,0.320687187
chr2,8986754,8988036,0.223543127
chr2,8988036,8989508,0.342131608
chr2,8989508,8990980,0.293018485
chr2,8990980,8992452,0.308616771
chr2,8992497,8993969,0.411363647
chr2,8993969,8995441,0.304927777
chr2,8995441,8996913,0.615747203
chr2,8996913,8998385,0.490353253
chr2,8998385,8999496,0.277743577
chr2,8999496,9000968,0.548641288
